city_name,latitude,longitude,capital,population,country_id
Soio,-6.1333,12.3667,0,200920,6.0
Guacara,10.2333,-67.8833,0,200212,147.0
Olympia,47.0417,-122.8959,0,200836,
Kabankalan,9.9833,122.8167,0,200198,109.0
Isidro casanova,-34.7,-58.5833,0,190696,8.0
Rio claro,-22.4108,-47.5608,0,199961,25.0
Santa tecla,13.6731,-89.2406,0,199103,48.0
Isanlu,8.1667,5.8,0,200000,99.0
Az zawiyah,32.7522,12.7278,0,200000,82.0
Kasama,-10.2117,31.1783,0,200000,150.0
Maharagama,6.8494,79.9236,0,195355,127.0
Kouribga,32.8833,-6.9167,0,196196,93.0
Amroha,28.9044,78.4675,0,198471,
Lahad datu,5.03,118.34,0,199830,87.0
Chilpancingo,17.55,-99.5,0,187251,91.0
Drabar,33.43,75.09,0,199429,
Waterbury,41.5582,-73.0361,0,199552,
Liege,50.6397,5.5706,0,196623,
Banja luka,44.7725,17.1925,0,199191,23.0
Salinas,36.6883,-121.6317,0,199290,
Huntington,38.4109,-82.4345,0,199133,
Alcala de henares,40.4818,-3.3643,0,196888,
Taranto,40.4711,17.2431,0,198283,
Khowy,38.5519,44.9536,0,198845,67.0
Uripa,11.9167,-72.0,0,198890,36.0
Kankan,10.3833,-9.3,0,198013,60.0
Huntington beach,33.696,-118.0018,0,198735,
Clarksville,36.5692,-87.3413,0,198689,
Martapura,-3.45,114.8333,0,198239,66.0
Ciudad del carmen,18.6333,-91.8333,0,191238,91.0
Bhind,26.5587,78.7871,0,197585,
Chakradharpur,22.7,85.63,0,197953,
Tocuyito,10.0889,-68.0922,0,197446,147.0
Alvorada,-29.9897,-51.0833,0,195673,25.0
Richmond,49.1667,-123.1333,0,198309,32.0
Aracatuba,-21.2089,-50.4328,0,198129,25.0
Santa barbara,34.4285,-119.7202,0,198240,
Gemena,3.25,19.7667,0,198056,43.0
Oradea,47.0722,21.9211,0,196367,112.0
Dese,11.1333,39.6333,0,187900,51.0
Helong,42.5404,129.0039,0,197885,35.0
Croydon,51.3727,-0.1099,0,192064,
Beni mellal,32.3394,-6.3608,0,192676,93.0
Madhyamgram,22.7,88.45,0,196127,
Mwene-ditu,-7.0,23.45,0,195622,43.0
Khammam,17.2473,80.1514,0,196283,
Bhiwani,28.78,76.13,0,197662,
Higashi-hiroshima,34.4167,132.7333,0,197347,72.0
N'zerekore,7.75,-8.8167,0,195027,60.0
Huanuco,-9.9295,-76.2397,0,196627,108.0
Rzeszow,50.0333,22.0,0,195871,110.0
Eldoret,0.5167,35.2833,0,193830,75.0
Mbanza-ngungu,-5.25,14.8667,0,197545,43.0
Shrirampur,22.75,88.34,0,181842,
Hino,35.6713,139.3951,0,190598,72.0
Zipaquira,5.0333,-74.0,0,196409,36.0
Rio grande,-32.035,-52.0986,0,197228,25.0
Prokopyevsk,53.8833,86.7167,0,196406,113.0
Rajin,42.3444,130.3844,0,196954,100.0
Fuenlabrada,40.2833,-3.8,0,192233,
Ghandinagar,23.223,72.65,0,195891,
Brescia,45.5389,10.2203,0,196745,
Kusong,39.9667,125.1667,0,196515,100.0
Baharampur,24.1,88.25,0,195223,
Suhaj,26.55,31.7,0,193931,47.0
Acarigua,9.5597,-69.2019,0,195637,147.0
Hugli,22.9089,88.3967,0,179931,
San pedro de macoris,18.45,-69.3,0,195307,46.0
Glendale,34.1819,-118.2468,0,196512,
Mbarara,-0.6133,30.6583,0,195013,141.0
Parma,44.8015,10.328,0,195687,
Sunrise manor,36.1783,-115.0487,0,196411,
Kenema,7.8758,-11.1908,0,188463,120.0
Brikama,13.2667,-16.65,0,195136,55.0
Suzuka,34.882,136.5842,0,195250,72.0
Kajo kaji,3.8492,31.6578,0,196000,126.0
Koronadal,6.5,124.85,0,195398,109.0
Cuautla,18.8167,-98.95,0,194786,91.0
Grand prairie,32.6871,-97.0208,0,195992,
Viransehir,37.2306,39.7653,0,195910,139.0
Iskandar,41.5581,69.7047,0,195633,145.0
Karakopru,37.1847,38.7908,0,195552,139.0
Sosnowiec,50.2833,19.1333,0,193660,110.0
Tanauan,14.0833,121.15,0,193936,109.0
Myawadi,16.6878,98.5083,0,195624,95.0
La serena,-29.9,-71.25,0,195382,34.0
Sodo,6.855,37.7808,0,194977,51.0
Trondheim,63.4297,10.3933,0,194860,102.0
Morbi,22.82,70.83,0,194947,
Arba minch',6.0333,37.55,0,192043,51.0
Prato,43.8808,11.0966,0,193325,
Overland park,38.887,-94.687,0,195249,
Tchitato,-7.345,20.8198,0,195136,6.0
Malema,-14.9486,37.4144,0,195077,94.0
Anseong,37.0078,127.2797,0,194765,125.0
Yuzhno-sakhalinsk,46.95,142.7333,0,194882,113.0
Richmond hill,43.8667,-79.4333,0,195022,32.0
Narsingdi,23.9167,90.7167,0,185128,15.0
Gorontalo,0.5333,123.0667,0,191897,66.0
Guanajuato,21.0178,-101.2567,0,194500,91.0
Hagerstown,39.6401,-77.7217,0,194602,
Peterborough,52.5662,-0.2366,0,194000,
Nampa,43.5844,-116.5638,0,194547,
Quelimane,-17.8764,36.8872,0,192876,94.0
Tebessa,35.4,8.1167,0,194461,3.0
Kumagaya,36.1474,139.3886,0,193190,72.0
San fernando,7.894,-67.473,0,194274,147.0
Rijeka,45.3272,14.4411,0,191293,
Gastonia,35.2494,-81.1854,0,194190,
Mahbubnagar,16.7488,78.0035,0,190400,
Karaman,37.1819,33.2181,0,194018,139.0
La plata,-34.9211,-57.9544,0,193144,8.0
Fatehpur,25.93,80.8,0,193193,
Pandhurna,21.6,78.52,0,193818,
Yamaguchi,34.1833,131.4667,0,193761,72.0
Lae,-6.7303,147.0008,0,193000,106.0
Muar,2.05,102.56,0,191346,87.0
Cap-haitien,19.76,-72.2,0,190289,61.0
Oakville,43.45,-79.6833,0,193832,32.0
Godoy cruz,-32.9167,-68.8333,0,191299,8.0
Bukan,36.5172,46.2114,0,193501,67.0
Mus,38.7333,41.4911,0,193394,139.0
Hyesan,41.4,128.1833,0,192680,100.0
Kielce,50.8742,20.6333,0,191605,110.0
Frisco,33.156,-96.8216,0,193140,
Kirikkale,39.8417,33.5139,0,193093,139.0
Jalapa,14.6379,-89.9904,0,192676,59.0
Rajendranagar,17.3198,78.4031,0,189076,
Castanhal,-1.2969,-47.9219,0,192571,25.0
Guanare,9.0436,-69.7489,0,192644,147.0
Cedar rapids,41.9662,-91.6783,0,192714,
Basildon,51.58,0.49,0,185900,
Fernando de la mora,-25.32,-57.54,0,183390,107.0
Leganes,40.3281,-3.7644,0,187762,
Pabna,24.0167,89.2167,0,190317,15.0
Rae bareli,26.2236,81.2403,0,191316,
Florencia,1.6139,-75.6128,0,191867,36.0
General mariano alvarez,14.3,121.0,0,172433,109.0
Fianarantsoa,-21.4536,47.0858,0,191776,85.0
San cristobal,16.737,-92.6376,0,183509,91.0
Bago,10.5388,122.8384,0,191210,109.0
Valera,9.3206,-70.6078,0,191167,147.0
Bournemouth,50.72,-1.88,0,187503,
Pasuruan,-7.6406,112.9065,0,186262,66.0
Armavir,45.0,41.1167,0,190709,113.0
Balakovo,52.0333,47.7833,0,191260,113.0
Jhelum,32.9425,73.7256,0,190425,104.0
Donostia,43.32,-1.98,0,188102,
Hemet,33.7341,-116.9969,0,191170,
Aydin,37.8481,27.8453,0,191037,139.0
Batu,-7.872,112.525,0,190184,66.0
Orai,25.98,79.47,0,190575,
Manzanillo,19.0522,-104.3158,0,191031,91.0
Anjomachi,34.9587,137.0803,0,188801,72.0
Lam tin,22.3094,114.2361,0,131000,63.0
Malaybalay,8.1564,125.1333,0,190712,109.0
Ferraz de vasconcelos,-23.5411,-46.3689,0,184700,25.0
Santa barbara d'oeste,-22.7544,-47.4142,0,190139,25.0
Chibia,-15.1833,13.7,0,190670,6.0
Odawara,35.25,139.15,0,189038,72.0
Kishiwada,34.4667,135.3667,0,188015,72.0
Saddiqabad,28.3006,70.1302,0,189876,104.0
Shahr-e kord,32.3311,50.8594,0,190441,67.0
Rybinsk,58.05,38.8333,0,190429,113.0
Abu ghurayb,33.2919,44.0656,0,189000,68.0
Chongju,39.65,125.3333,0,189742,100.0
Cachoeiro de itapemirim,-20.8489,-41.1128,0,189889,25.0
Hagen,51.3667,7.4833,0,188713,
Paradise,36.0872,-115.1355,0,189852,
Ngaoundere,7.3167,13.5833,0,189800,31.0
Pak kret,13.9125,100.4978,0,184501,135.0
Donghua,35.2175,106.6545,0,189333,35.0
Braga,41.5503,-8.42,0,181494,
Sioux falls,43.5396,-96.7311,0,189258,
Las heras,-32.85,-68.8167,0,189067,8.0
Araure,9.5667,-69.2167,0,188800,147.0
Digos,6.75,125.35,0,188376,109.0
Pinar del rio,22.4122,-83.6719,0,188614,40.0
El progreso,15.4,-87.8,0,188366,62.0
Numazu,35.0956,138.8634,0,187653,72.0
Raiganj,25.62,88.12,0,183612,
Tachikawa,35.6942,139.4197,0,181115,72.0
Prabumulih,-3.4328,104.2356,0,188082,66.0
Angra dos reis,-23.0067,-44.3181,0,188276,25.0
Bhusaval,21.05,75.77,0,187421,
San francisco de macoris,19.3,-70.25,0,188118,46.0
Vancouver,45.6366,-122.5967,0,188331,
Sobral,-3.6739,-40.2389,0,188233,25.0
Al hasakah,36.5117,40.7422,0,188160,132.0
Klerksdorp,-26.8667,26.6667,0,186515,
Kecskemet,46.9061,19.6897,0,187835,64.0
Guatire,10.4717,-66.5406,0,187262,147.0
Iquique,-20.2167,-70.15,0,188003,34.0
El bosque,-33.5667,-70.675,0,175594,34.0
Kofu,35.6621,138.5682,0,187144,72.0
San diego,10.2558,-67.9539,0,187215,147.0
Gharyan,32.1697,13.0167,0,187854,82.0
Thingangyun,16.8281,96.1842,0,170000,95.0
Peoria,33.7843,-112.2989,0,187733,
Barakpur,22.7642,88.3776,0,152783,
Padalarang,-6.8435,107.4779,0,184182,66.0
Tottori,35.5,134.2333,0,187323,72.0
Chaedok,40.7988,129.3602,0,187270,100.0
Joetsu,37.1479,138.2361,0,187291,72.0
Bahraigh,27.575,81.594,0,186223,
Ucu seles,-11.4047,14.3006,0,187127,6.0
Calbayog city,12.0667,124.6,0,186960,109.0
Waco,31.5599,-97.1882,0,187172,
Kairouan,35.6772,10.1008,0,186653,138.0
Tambaram,12.831,80.0459,0,182071,
Cabo frio,-22.8789,-42.0189,0,186227,25.0
Shendi,16.6833,33.4333,0,186611,128.0
Lorain,41.4409,-82.184,0,186500,
Erie,42.1167,-80.0733,0,186489,
Shibin al kawm,30.5586,31.01,0,177112,47.0
Ed damazin,11.7667,34.35,0,186051,128.0
Umreth,22.6986,73.1156,0,185320,
Reims,49.2628,4.0347,0,182211,
Dunhuang,40.1411,94.6639,0,186027,35.0
Mahesana,23.6,72.4,0,184991,
Nossa senhora do socorro,-10.855,-37.0592,0,185706,25.0
Breda,51.5889,4.7758,0,184126,
Getafe,40.3047,-3.7311,0,183219,
Modena,44.6458,10.9257,0,185273,
Guri,37.6,127.15,0,180063,125.0
Jamaame,0.0667,42.75,0,185270,123.0
Basel,47.5547,7.5906,0,177827,131.0
Tan chau,10.7739,105.2369,0,184129,148.0
Dinapore,25.6225,85.0417,0,182241,
Semnan,35.5728,53.3972,0,185129,67.0
Temirtau,50.05,72.95,0,185082,74.0
Toyokawa,34.8268,137.3759,0,183965,72.0
Newport news,37.1051,-76.5185,0,185069,
Yei,4.0904,30.68,0,185000,126.0
Alasandigutta,15.63,77.28,0,184625,
Luzhang,25.8519,98.8562,0,184835,35.0
Al qamishli,37.05,41.22,0,184231,132.0
Fardis,35.7167,50.9833,0,181174,67.0
Chuo-ku,35.6706,139.772,0,169995,72.0
Geelong,-38.15,144.35,0,184182,11.0
Vinh chau,9.333,106.0,0,183918,148.0
Siguiri,11.4189,-9.1644,0,183875,60.0
Severodvinsk,64.5667,39.8667,0,183996,113.0
Batala,31.8186,75.2028,0,183314,
Potsdam,52.4,13.0667,0,183154,
Kottayam,9.5947,76.4856,0,182927,
Itajai,-26.9,-48.6667,0,183373,25.0
Trang bang,11.033,106.367,0,183385,148.0
Cuango,-9.1444,18.0464,0,183767,6.0
Aqtau,43.6525,51.1575,0,183350,74.0
Ongata rongai,-1.4,36.77,0,172570,75.0
Nis,43.3192,21.8961,0,183164,118.0
Cuauhtemoc,28.405,-106.8667,0,180638,91.0
Aurora,41.7638,-88.2902,0,183447,
Narashino,35.6804,140.0265,0,174990,72.0
Abakan,53.7167,91.4667,0,181709,113.0
Burlington,43.3167,-79.8,0,183314,32.0
Cuautitlan,19.6833,-99.1833,0,178847,91.0
Odense,55.3958,10.3886,0,180863,44.0
La pintana,-33.5833,-70.6333,0,177335,34.0
Pinrang,-3.7857,119.6522,0,182731,66.0
Isiro,2.7833,27.6167,0,182900,43.0
Toulon,43.1258,5.9306,0,178745,
Sorsogon,12.9742,124.0058,0,182237,109.0
Lagos de moreno,21.3567,-101.9378,0,172402,91.0
Sirsa,29.5333,75.0167,0,182534,
Dourados,-22.2208,-54.8058,0,182747,25.0
Amadora,38.7333,-9.2333,0,175136,
Karaikkudi,10.0735,78.7732,0,181851,
Braila,45.2692,27.9575,0,180302,112.0
Uji,34.8844,135.7997,0,179626,72.0
Nova friburgo,-22.2819,-42.5311,0,182082,25.0
Fort lauderdale,26.1412,-80.1464,0,182247,
Reggio di calabria,38.1144,15.65,0,181447,
Berazategui,-34.7167,-58.25,0,180523,8.0
Phan rang-thap cham,11.5667,108.9833,0,179773,148.0
Vallejo,38.1125,-122.2342,0,181882,
Dosquebradas,4.8333,-75.6833,0,179301,36.0
Thanhlyin,16.7333,96.25,0,181000,95.0
York,53.9601,-1.078,0,181131,
Petropavlovsk-kamchatskiy,53.0167,158.65,0,181216,113.0
Himatnagar,23.6,72.95,0,181137,
Alleppey,9.49,76.33,0,177079,
Epe,6.5573,3.9912,0,181409,99.0
Sittwe,20.167,92.785,0,181000,95.0
Dam dam,22.62,88.42,0,114786,
Jaunpur,25.73,82.68,0,180362,
Murfreesboro,35.849,-86.4121,0,181450,
Jima,7.6667,36.8333,0,177900,51.0
Sucua,-2.46,-78.17,0,181318,
Kindia,10.0497,-12.8542,0,181126,60.0
Curug,-6.3711,106.8,0,174867,66.0
Guna,24.65,77.32,0,180935,
Lhokseumawe,5.1881,97.1403,0,180200,66.0
Roxas city,11.5894,122.7511,0,179292,109.0
Funtua,11.5204,7.32,0,180475,99.0
Boma,-5.85,13.05,0,178638,43.0
Turbo,8.1,-76.7333,0,181000,36.0
Hinthada,17.6461,95.4603,0,180728,95.0
Canakkale,40.1519,26.4056,0,180823,139.0
La rioja,-29.4125,-66.8542,0,180995,8.0
Madanapalle,13.55,78.5,0,180180,
Palopo,-3.0,120.2,0,180130,66.0
Njeru,0.4311,33.1478,0,178800,141.0
Obuase,6.2,-1.6833,0,180460,57.0
Nijmegen,51.8475,5.8625,0,177659,
Saarbrucken,49.2333,7.0,0,179634,
San luis rio colorado,32.4767,-114.7625,0,176685,91.0
Edirne,41.6769,26.5556,0,180327,139.0
Tiaret,35.3667,1.3167,0,178915,3.0
Mahad,18.083,73.417,0,180191,
Purwakarta,-6.5533,107.4472,0,179233,66.0
Longjing,42.77,129.4197,0,180307,35.0
Split,43.51,16.44,0,178102,
Ilheus,-14.7889,-39.0489,0,180213,25.0
Hosa'ina,7.55,37.85,0,179761,51.0
Barra mansa,-22.5439,-44.1708,0,179915,25.0
Shivpuri,25.43,77.65,0,179977,
Bhalswa jahangirpur,28.7354,77.1638,0,151427,
Hamm,51.6833,7.8167,0,179238,
Tongjiang,47.6502,132.503,0,180000,35.0
Almada,38.6803,-9.1583,0,177268,
Norilsk,69.3333,88.2167,0,179554,113.0
Spring hill,28.4798,-82.53,0,179668,
Mongu,-15.2775,23.1319,0,179585,150.0
Al `arish,31.1249,33.8006,0,178651,47.0
Divo,5.8333,-5.3667,0,179455,
Urayasu,35.6539,139.9022,0,169749,72.0
Bida,9.0804,6.01,0,173849,99.0
Bade,24.9575,121.2989,0,172065,133.0
Paita,-5.0911,-81.1064,0,179346,108.0
Torbali,38.1619,27.3583,0,178772,139.0
Townsville,-19.25,146.8167,0,178649,11.0
Langsa,4.48,97.9633,0,178334,66.0
Dagupan city,16.043,120.334,0,174302,109.0
Teziutlan,19.8178,-97.3667,0,177796,91.0
Tempe,33.3881,-111.9319,0,178862,
High point,35.991,-79.9937,0,178800,
Sultanpur mazra,28.6981,77.0689,0,163716,
Unnao,26.55,80.49,0,177658,
Salalah,17.0197,54.0897,0,178469,103.0
Medford,42.3372,-122.854,0,178457,
Salatiga,-7.3247,110.5444,0,175288,66.0
Matosinhos,41.1833,-8.7,0,175478,
Hamilton,-37.7833,175.2833,0,176500,
Lin'an,23.6236,102.8097,0,177303,35.0
Chicoloapan,19.4167,-98.9,0,175053,91.0
Kandi,11.1286,2.9369,0,177683,19.0
Danbury,41.4015,-73.4709,0,177722,
Meiktila,20.8833,95.8833,0,177442,95.0
Dundo,-7.3801,20.8351,0,177604,6.0
Bejaia,36.7511,5.0642,0,176139,3.0
Titagarh,22.74,88.37,0,116541,
Loum,4.718,9.73,0,177429,31.0
Baranavichy,53.1333,26.0167,0,174183,17.0
Santa maria texmelucan,19.2833,-98.4333,0,175518,91.0
Kamakurayama,35.3197,139.5525,0,172929,72.0
Yangmei,24.9167,121.15,0,175000,133.0
Ilford,51.5575,0.0858,0,168168,
Les cayes,18.2,-73.75,0,175457,61.0
Ciudad valles,21.9833,-99.0167,0,177022,91.0
Santander,43.4628,-3.805,0,172221,
Kadugli,11.0167,29.7167,0,176931,128.0
Linhares,-19.3894,-40.0678,0,176688,25.0
Letpandan,17.7866,95.7507,0,176571,95.0
Krasnogorsk,55.8217,37.3386,0,175812,113.0
Waraseoni,21.7647,80.0494,0,176291,
Mauli,30.699,76.693,0,176152,
Saint-louis,16.0333,-16.5,0,176000,
Rio verde,-17.745,-50.9167,0,176424,25.0
Plzen,49.7475,13.3775,0,175219,42.0
Biu,10.6111,12.195,0,176072,99.0
Ait melloul,30.3342,-9.4972,0,171847,93.0
Comitan,16.2511,-92.1342,0,170000,91.0
Saint-etienne,45.4347,4.3903,0,173821,
Orekhovo-borisovo yuzhnoye,55.6031,37.7331,0,147713,113.0
Oeiras,38.6833,-9.3167,0,172120,
Habaswein,1.01,39.49,0,174134,75.0
Catumbela,-12.4167,13.5333,0,175805,6.0
Santa cruz,14.5998,120.9802,0,126735,109.0
Eregli,41.2792,31.4208,0,175605,139.0
Sam son,19.7333,105.9,0,172350,148.0
Harar,9.3111,42.1278,0,174994,51.0
Shibirghan,36.665,65.752,0,175599,1.0
Burgos,42.3408,-3.6997,0,174051,
Chandannagar,22.8671,88.3674,0,166867,
Cuddalore,11.75,79.75,0,173676,
Olsztyn,53.7778,20.4792,0,173599,110.0
Elk grove,38.4161,-121.3842,0,175510,
Kotdwara,29.75,78.53,0,175232,
Maragheh,37.3906,46.2403,0,175255,67.0
Thanh pho uong bi,21.0356,106.7644,0,174678,148.0
Gliwice,50.2833,18.6667,0,174016,110.0
Bodrum,37.0378,27.4242,0,175000,139.0
Tebingtinggi,3.3283,99.1625,0,169786,66.0
Cianjur,-6.82,107.1408,0,174587,66.0
Alcorcon,40.35,-3.8333,0,170817,
Ontario,34.0393,-117.6064,0,175223,
Chetumal,18.5036,-88.3053,0,169028,91.0
Khanaqin,34.3333,45.3833,0,175000,68.0
Frederick,39.4337,-77.4141,0,175032,
Sirjan,29.437,55.6802,0,175000,67.0
Tyre,33.2708,35.1961,0,160000,79.0
Mexico,15.0667,120.7167,0,173403,109.0
Menemen,38.6,27.0667,0,174564,139.0
Ludwigshafen,49.4811,8.4353,0,172557,
Vero beach south,27.6132,-80.4163,0,174748,
Syzran,53.1667,48.4667,0,173260,113.0
Carupano,10.6722,-63.2403,0,173877,147.0
Ocala,29.178,-82.1511,0,174618,
Lubao,14.9333,120.6,0,173502,109.0
Luziania,-16.2528,-47.95,0,174531,25.0
Oceanside,33.2247,-117.3083,0,174461,
Chirala,15.8246,80.3521,0,172826,
Ratnapura,6.6806,80.4022,0,165998,127.0
Leon,12.4344,-86.8775,0,174051,98.0
San andres tuxtla,18.4487,-95.2126,0,164834,91.0
Tiantoujiao,23.0236,114.0927,0,166774,35.0
Castellon de la plana,39.9831,-0.0331,0,172589,
Piedras negras,28.7,-100.5231,0,173959,91.0
Banha,30.4667,31.1833,0,157701,47.0
Linjiang,41.8471,126.9301,0,173903,35.0
Rancho cucamonga,34.1247,-117.5667,0,173946,
Ha long,20.95,107.0667,0,172915,148.0
Deo,24.6561,84.4356,0,173216,
Silchar,24.82,92.8,0,172830,
Tlemcen,34.8828,-1.3167,0,173531,3.0
Hitachi,36.5991,140.6515,0,172709,72.0
Kindu,-2.95,25.95,0,172321,43.0
Shahin shahr,32.8667,51.5667,0,173329,67.0
Le havre,49.49,0.1,0,169733,
Gadag,15.4167,75.6167,0,172813,
Akhisar,38.9167,27.8333,0,173026,139.0
Polomolok,6.2167,125.0667,0,172605,109.0
Mang la,14.3833,107.9833,0,172712,148.0
Sirajganj,24.45,89.75,0,167200,15.0
Tiruvannamalai,12.13,79.07,0,172348,
Rantau prapat,2.3333,100.05,0,172862,66.0
Banyuwangi,-8.2186,114.3669,0,172424,66.0
Albacete,38.9956,-1.8558,0,172722,
Bidar,17.912,77.52,0,172298,
San miguel,15.1458,120.9783,0,172073,109.0
Mulheim,51.4275,6.8825,0,170921,
Sacaba,-17.4042,-66.0408,0,172466,22.0
Garden grove,33.7787,-117.9601,0,172708,
Reggio emilia,44.7,10.6333,0,171944,
Barrie,44.3711,-79.6769,0,172657,32.0
Kaolack,14.1389,-16.0764,0,172305,
Moca,19.3833,-70.5167,0,172294,46.0
Sao caetano do sul,-23.7,-46.55,0,161957,25.0
Cape coast,5.1,-1.25,0,169894,57.0
Izumo,35.3667,132.7667,0,171995,72.0
Baliuag,14.954,120.901,0,168470,109.0
Oldenburg,53.1439,8.2139,0,170389,
Sawangan,-6.4086,106.7647,0,165631,66.0
Petite riviere de l'artibonite,19.1333,-72.4833,0,170740,61.0
Niiza,35.7935,139.5653,0,164653,72.0
Cazanga,-9.3,14.95,0,171743,6.0
Surigao,9.7897,125.4958,0,171107,109.0
Batumi,41.6458,41.6417,0,169095,56.0
Francisco morato,-23.2817,-46.7425,0,168243,25.0
Cary,35.7819,-78.8195,0,171603,
Volgodonsk,47.5167,42.15,0,171471,113.0
Bao loc,11.5481,107.8075,0,170920,148.0
Ramat gan,32.07,34.8236,0,159200,70.0
Petarukan,-6.8961,109.4514,0,169272,66.0
Kohat,33.5833,71.4333,0,170800,104.0
Makurdi,7.7306,8.5361,0,170925,99.0
Kamensk-ural'skiy,56.4,61.9333,0,169929,113.0
Loja,-3.9833,-79.2,0,170280,
Valsad,20.61,72.926,0,170060,
Escuintla,14.2978,-90.7869,0,170280,59.0
Ussuriysk,43.8,131.9667,0,170660,113.0
Sakura,35.7167,140.2167,0,169059,72.0
Concepcion,15.3249,120.6554,0,169953,109.0
Machilipatnam,16.17,81.13,0,170000,
Uppsala,59.8581,17.6447,0,166698,130.0
Tomakomai,42.6341,141.6055,0,170223,72.0
Portmore,17.95,-76.8799,0,170000,71.0
Bordj bou arreridj,36.0667,4.7667,0,168346,3.0
Aplahoue,6.9333,1.6833,0,170069,19.0
Pembroke pines,26.0128,-80.3382,0,170346,
Malayer,34.2969,48.8236,0,170237,67.0
Kluang,2.0336,103.3194,0,169828,87.0
As suwayq,23.8494,57.4386,0,170000,103.0
Novocherkassk,47.4222,40.0939,0,168766,113.0
Metouia,33.9667,10.0,0,170000,138.0
Magwe,4.1333,32.3,0,169826,126.0
Nishio,34.8333,137.0667,0,168992,72.0
Bayamon,18.3794,-66.1635,0,170028,
San luis,-33.3,-66.3333,0,169947,8.0
Puerto montt,-41.4667,-72.9333,0,169736,34.0
Medinipur,22.424,87.319,0,169264,
Fenglu,24.6728,102.9149,0,169366,35.0
Sahab,31.8667,36.0,0,169434,73.0
Al marj,32.5005,20.83,0,169540,82.0
Caluquembe,-13.9208,14.5347,0,169420,6.0
Sosan,36.7817,126.4522,0,169221,125.0
Damoh,23.8331,79.4419,0,168916,
Toliara,-23.35,43.6667,0,168756,85.0
Warrington,53.39,-2.59,0,165456,
Gondomar,41.15,-8.5333,0,168027,
Minbya,20.3667,93.2667,0,169208,95.0
Jamalpur,24.9004,89.95,0,167900,15.0
Santa rita,10.2003,-67.5514,0,169158,147.0
Neyveli,11.6088,79.4994,0,168368,
Baramula,34.2,74.34,0,167986,
Kalale,10.2953,3.3786,0,168882,19.0
Oyama,36.3146,139.8002,0,167874,72.0
Wapi,20.372,72.917,0,163630,
Ambato,-1.2417,-78.6197,0,165185,
Calabozo,8.9219,-67.4283,0,168605,147.0
Huich'on,40.1707,126.2761,0,168180,100.0
Mahabad,36.7678,45.7339,0,168393,67.0
Itapecerica da serra,-23.7172,-46.8494,0,167236,25.0
Villa canales,14.4816,-90.534,0,167779,59.0
Basuo,19.092,108.671,0,167636,35.0
Zlatoust,55.1667,59.6667,0,167978,113.0
Malanville,11.8667,3.3833,0,168006,19.0
Jind,29.3167,76.3167,0,167592,
Palmdale,34.5944,-118.1057,0,167987,
Haarlem,52.3833,4.6333,0,162902,
Patra,38.25,21.7333,0,167446,
Riohacha,11.5442,-72.9069,0,167865,36.0
Catape,-13.7667,15.0833,0,167820,6.0
Talas,38.6833,35.5667,0,165127,139.0
Katha,24.1822,96.3306,0,167700,95.0
Manchester,42.9848,-71.4447,0,167568,
Tuguegarao,17.6133,121.7303,0,166334,109.0
Guarapuava,-25.3833,-51.45,0,167328,25.0
Itu,-23.2642,-47.2992,0,167095,25.0
Jutiapa,14.2917,-89.8958,0,167049,59.0
Cerkezkoy,41.2833,28.0,0,166789,139.0
Mogok,22.9167,96.5,0,167149,95.0
Mukono,0.3533,32.7553,0,161996,141.0
Al kufah,32.03,44.4,0,166100,68.0
Adoni,15.6244,77.2731,0,166344,
Grenoble,45.1715,5.7224,0,158198,
Sampit,-2.5333,112.95,0,166773,66.0
Lafayette,40.3991,-86.8593,0,166793,
Tenali,16.239,80.645,0,164937,
Iwata,34.7179,137.8515,0,165688,72.0
Takaoka,36.7541,137.0257,0,165880,72.0
Tam ky,15.5667,108.4833,0,165240,148.0
Skikda,36.8667,6.9,0,163318,3.0
Siirt,37.925,41.9458,0,166332,139.0
Osnabruck,52.2833,8.05,0,165034,
Kuytun,44.4264,84.9032,0,166261,35.0
Ipiales,0.8303,-77.6444,0,166079,36.0
Fyzabad,26.773,82.146,0,165228,
Korfez,40.7833,29.7333,0,165503,139.0
Perugia,43.1122,12.3889,0,165683,
Udipi,13.3389,74.7451,0,165401,
Oshawa,43.9,-78.85,0,166000,32.0
Tanjungbalai,2.97,99.8,0,165763,66.0
Obihiro,42.9167,143.2,0,165684,72.0
Santa cruz,36.9789,-122.0346,0,165933,
Leverkusen,51.0333,6.9833,0,163851,
Klaipeda,55.75,21.1667,0,164310,
Hadano,35.3667,139.2167,0,164292,72.0
Kushiro,42.9833,144.3833,0,165699,72.0
Midsayap,7.1917,124.5333,0,165376,109.0
Idlib,35.9333,36.6333,0,165000,132.0
Arnhem,51.9833,5.9167,0,164096,
Kingswood,51.46,-2.505,0,160260,
Bechar,31.6333,-2.2,0,165627,3.0
Conjeeveram,12.8308,79.7078,0,164384,
Kandy,7.2964,80.635,0,161000,127.0
Proddatur,14.73,78.55,0,163970,
Cienfuegos,22.1456,-80.4364,0,164924,40.0
Nador,35.1667,-2.9333,0,161726,93.0
Saqqez,36.2464,46.2664,0,165258,67.0
Zhanlicun,23.2881,116.2594,0,161439,35.0
Ebo,-11.0,14.6667,0,165129,6.0
Kokshetau,53.2833,69.3833,0,165153,74.0
Nangloi jat,28.6833,77.0667,0,150371,
Fukang,44.1646,87.9536,0,165006,35.0
